"packs","rprice","rincome","salestax","cigtax","packsdiff","pricediff","incomediff","salestaxdiff","cigtaxdiff","w"
101.085433959961,103.918205527776,12.9153465744632,0.921697484042459,26.5748068832886,-0.141807477915087,0.0901022244270022,0.182221441884386,0.133285336305364,-3.62965832454879,0.5
111.04296875,115.185379996837,12.1690728198846,5.48501928703142,36.4173245210235,-0.146280831759384,0.199980821465836,0.150558943574486,5.48501928703142,2.03070662824048,0.531914893617021
71.9541702270508,130.31988672301,13.5396382865915,6.20570674607278,42.8696399425605,-0.373374053642536,0.255766811983706,0.0537998319936488,1.40048564496447,14.0592303567153,0.563829787234043
56.8593063354492,138.126429748883,16.0735911513303,9.03630736536663,40.0262485726564,-0.568214076559152,0.320795869214437,0.0226687706433157,3.36344469602241,15.8626792425927,0.595744680851064
82.5829238891602,109.809720375982,16.3155573854885,0,28.8713924130636,-0.313262177443919,0.225871889677464,0.130029744392457,0,0.0609828272184458,0.627659574468085
79.4721908569336,143.22868269505,20.9623591633126,8.10728335939929,48.556432694698,-0.318491144551703,0.185467461640548,0.184041970064655,-0.70622389541678,9.52297454613348,0.659574468085106
124.466598510742,108.661426359553,16.6607339581597,0,31.4960644506149,-0.144741587039248,0.131705866674483,0.109749669557171,0,3.61502291592598,0.691489361702128
93.0745544433594,123.174007242356,15.427736600283,6.97211550661056,37.9921287447871,-0.272103716252872,0.139397786173761,0.121301195356158,1.86988334584908,3.60551085200415,0.723404255319149
97.4746246337891,102.738242513946,14.5865462300457,0.939249097208609,23.6220483379612,-0.266440692967623,0.130464434523863,0.177554835724279,0.156876296071645,-2.40025709441515,0.75531914893617
92.4015960693359,125.255910911546,13.8979879504014,5.96456480237618,39.3700805632686,-0.207819970644309,0.280186749580546,0.110243707461315,2.32423031616933,7.77156682395452,0.787234042553191
74.8497848510742,117.872388796266,12.8805611272524,5.61297184861546,34.1207364881661,-0.31942158274328,0.209101894096741,0.173908736207406,1.93484314202077,10.7935980496173,0.819148936170213
83.2650756835938,130.2337106052,16.8262304278237,7.37171757910014,44.6194296445357,-0.391848684918024,0.293965871105144,0.154948560675732,6.52111274704675,18.5971188942728,0.851063829787234
134.258346557617,101.400104722706,14.3342985402577,4.82857593858938,25.9186363708185,-0.0248566051619434,0.12610312359779,0.160144016194242,0.572070335198694,1.29038301517664,0.882978723404255
88.7534408569336,114.967201330263,14.3631402035672,5.47462899235762,31.4960644506149,-0.273576349927821,0.223556434364748,0.0758156682637625,2.79688871306664,1.75628681361339,0.914893617021277
172.64778137207,95.7871929480662,12.6084592117193,5.42191658196601,17.7165362534709,-0.0746822586748808,0.169456929035205,0.160326400296533,1.5716212952311,0.0585432815012332,0.946808510638298
105.176132202148,110.101940217321,12.8221290250404,4.2346896232689,28.8713924130636,-0.192929016351432,0.0888843935695895,0.129662907487595,0.36015540920491,-0.868385223937853,0.978723404255319
76.6206436157227,142.457362887018,18.4058450857361,6.78368347022325,49.2126007040858,-0.411940446431885,0.311935900694106,0.169329710167654,6.78368347022325,10.1791425555213,1.01063829787234
77.4735488891602,122.069397018422,17.6482119178379,5.81282795267109,39.3700805632686,-0.445677976167746,0.356413951641514,0.11315787525861,5.81282795267109,12.418407079736,1.04255319148936
102.469779968262,129.416444218263,13.2809406661493,7.32546061798912,40.0262485726564,-0.223375541288268,0.263013226308668,0.13125552072486,2.58800711903021,6.56899873102973,1.07446808510638
81.3882522583008,158.037848794742,15.7315487387443,8.94554059459782,64.9606329293932,-0.452837230313085,0.482942411621938,0.138854164727644,8.17339054422192,30.5740150366102,1.1063829787234
82.9452972412109,144.585743788562,16.130749369641,9.45888272730842,47.2440966759223,-0.308349748018386,0.314002542912617,0.13993427238879,3.4802593021507,15.6455829366082,1.13829787234043
122.45027923584,103.169353386569,14.4970973275554,0.911034353396737,26.9028908879825,-0.0627016568463556,0.111092443887243,0.117787146693885,0.116579313801748,-0.0487861408078452,1.17021276595745
105.582450866699,111.042918944406,11.2764336018738,7.26449053905286,27.559056394288,-0.103025156514655,0.126417101012872,0.201195451400237,1.72545780502319,1.92398883164609,1.20212765957447
87.1595687866211,102.504384539775,12.3122520572554,0,27.559056394288,-0.179127113369315,0.105094391218757,0.106956317645965,0,-2.18072124271347,1.23404255319149
121.538063049316,98.4212665627783,14.3950317786293,3.78543390697201,19.0288722722465,-0.245026712632059,0.220232690483323,0.202742979050738,0.748259441956943,2.30024735143315,1.26595744680851
79.8069686889648,126.147428732162,12.5223941270966,7.1404227612158,44.6194246383711,-0.278771030960054,0.239668913436231,0.0504762481597241,3.32257721879026,13.020910899057,1.29787234042553
87.2707061767578,119.53740911269,14.56408529624,5.6922594839051,38.057744544493,-0.207374981580976,0.206672524555765,0.13148984096285,1.95310093754055,6.4592308051789,1.32978723404255
156.33674621582,109.344928027779,16.4096209333318,0,32.1522324600027,-0.236224356439912,0.208631554336532,0.11016484129,0,1.4830867718449,1.36170212765957
80.3713684082031,133.259306342701,19.2107921960788,7.5429784708326,41.9947526008199,-0.371415904942684,0.261286274923421,0.15791717039513,7.5429784708326,3.89066250341168,1.3936170212766
64.6688690185547,115.581527815737,12.3697808406746,5.50388251532864,29.5275604224515,-0.316455383535972,0.19065526703544,0.104126456333715,1.8300914316076,3.50525499007514,1.42553191489362
93.5261154174805,135.563764066345,16.9344008375553,8.86865591832693,38.7139125538808,-0.417275324245169,0.244841965025667,0.172603068729082,2.86168461209222,9.9035029680356,1.45744680851064
70.8173217773438,145.576123348142,18.1896859119658,5.59907974178829,52.4934407510248,-0.499185106001133,0.353488974487573,0.156784448122181,4.78015001522294,18.1068193129841,1.48936170212766
111.380104064941,108.852531687849,15.0175501644556,5.18345293634239,31.4960644506149,-0.135941780822734,0.153845809277314,0.122660125778524,0.739139075558904,3.61502291592598,1.52127659574468
108.680107116699,111.637140672757,12.7259798707417,5.31605372177833,30.8398964412271,-0.156875085872733,0.168759982407029,0.0319398279005099,4.54800907989257,-0.758617298087014,1.5531914893617
92.1557464599609,124.868774188966,14.8739288700609,0,40.6824165820442,-0.259449613472105,0.325459261234952,0.166860055364129,0,8.15453479157384,1.58510638297872
95.6430892944336,115.592631488869,15.5763474284436,6.5429770628488,36.0892405163296,-0.207541278470546,0.131296053488021,0.1487303661936,0.805058913544256,4.49072677701547,1.61702127659574
92.5998001098633,147.282975176151,15.7783941652992,9.63533501175432,52.4934407510248,-0.360420076384057,0.451063394074875,0.143042102454618,9.63533501175432,16.2480867559292,1.64893617021277
108.082748413086,100.274768977236,12.7777515276555,4.77498995247116,20.3412082910221,-0.162937756039682,0.174255132277747,0.164492354546204,0.763605243478104,-1.03425688557271,1.68085106382979
97.2192306518555,110.261156276972,13.0234452865353,4.24081466568442,30.8398964412271,-0.0920235598499506,0.200532396216623,0.15940226282233,4.24081466568442,2.02948685538188,1.71276595744681
122.320053100586,109.624021705478,14.3047782963574,8.12029688433523,24.278216347349,-0.0596202963433194,0.145868576844991,0.228687448952654,2.75737837496544,-2.67345713618363,1.74468085106383
73.0793075561523,130.054029344573,14.1245818237092,7.36155005875204,42.6509206102077,-0.454281499240855,0.264826493735539,0.0683659425328438,3.52325901480436,9.8906968069482,1.77659574468085
49.2721977233887,118.750830514889,12.3740879892799,5.65480085711796,33.1364844740844,-0.322827742918579,0.148018738661412,0.116895514215686,-0.142131652917889,7.1141790417081,1.80851063829787
105.386871337891,109.35778385853,16.0470608757427,5.20751381505882,17.3884560034004,-0.240274834833052,0.250276711679084,0.121989215422531,1.932730856847,0.195145284380065,1.84042553191489
122.334754943848,115.248527757384,14.0150982621621,5.48802548888717,28.8713924130636,-0.171922522102962,0.205385819134411,0.148857701095054,5.48802548888717,-1.79775327509415,1.87234042553191
65.5309219360352,156.895902595055,15.6678396908566,10.26421942395,52.8215247557187,-0.384199568599175,0.265452609989259,0.134668731834218,2.39301332061152,16.5761707606231,1.90425531914894
92.4663467407227,132.139937945461,14.8119472741013,6.29237847418047,40.6824165820442,-0.15414691972346,0.215751360625052,0.140811195985278,1.22112832101426,2.57832648463606,1.93617021276596
115.568832397461,109.2632474458,11.7537849931737,6.18471089164642,26.9028883849002,0.0238298006817335,0.0764772182352473,0.145460984696034,1.36477697081956,-3.76625730325758,1.96808510638298
112.238136291504,104.029963146806,14.1166425401153,0,23.6220483379612,-0.142285503915622,0.180324531588597,0.0650056778602788,0,1.31721511021004,2
